Blue_UniqueChamps,Red_UniqueChamps,Blue_AvgChampId,Red_AvgChampId,UniqueChamps_Diff,AvgChampId_Diff,Region_Code,BlueWin
5,5,282.2,228.4,0,53.79999999999998,0,1
5,5,210.4,254.2,0,-43.79999999999998,0,0
5,5,168.2,200.2,0,-32.0,0,1
5,5,123.4,517.4,0,-394.0,0,1
5,5,240.8,110.2,0,130.60000000000002,0,1
5,5,231.4,225.2,0,6.200000000000017,0,1
5,5,245.0,155.4,0,89.6,0,0
5,5,190.2,212.6,0,-22.400000000000006,0,1
5,5,153.6,168.2,0,-14.599999999999994,0,1
5,5,192.8,93.2,0,99.60000000000001,0,1
5,5,147.6,266.0,0,-118.4,0,0
5,5,128.2,74.8,0,53.39999999999999,0,0
5,5,349.4,66.4,0,283.0,0,1
5,5,239.6,98.6,0,141.0,0,0
5,5,324.8,249.4,0,75.4,0,0
5,5,205.0,281.2,0,-76.19999999999999,0,0
5,5,302.4,158.0,0,144.39999999999998,0,1
5,5,121.2,336.8,0,-215.60000000000002,0,1
5,5,146.4,335.2,0,-188.79999999999998,0,0
5,5,106.4,248.8,0,-142.4,0,0
5,5,110.6,180.2,0,-69.6,0,0
5,5,250.6,109.6,0,141.0,0,0
5,5,258.2,111.4,0,146.79999999999998,0,0
5,5,281.0,246.6,0,34.400000000000006,0,0
5,5,353.8,145.8,0,208.0,0,0
5,5,157.8,582.4,0,-424.59999999999997,0,1
5,5,447.0,109.2,0,337.8,0,0
5,5,336.2,245.4,0,90.79999999999998,0,0
5,5,389.6,131.2,0,258.40000000000003,0,1
5,5,253.8,307.2,0,-53.39999999999998,0,1
5,5,130.8,70.6,0,60.20000000000002,0,1
5,5,191.8,91.6,0,100.20000000000002,0,1
5,5,254.2,152.6,0,101.6,0,1
5,5,300.8,242.8,0,58.0,0,0
5,5,48.0,207.0,0,-159.0,0,0
5,5,207.0,99.4,0,107.6,0,0
5,5,337.0,85.4,0,251.6,0,1
5,5,173.4,48.2,0,125.2,0,0
5,5,179.0,134.0,0,45.0,0,1
5,5,155.8,266.0,0,-110.19999999999999,0,1
5,5,315.6,128.4,0,187.20000000000002,0,1
5,5,136.8,95.0,0,41.80000000000001,0,1
5,5,206.6,205.6,0,1.0,0,1
5,5,357.4,112.0,0,245.39999999999998,0,1
5,5,40.6,258.4,0,-217.79999999999998,0,0
5,5,192.0,104.6,0,87.4,0,1
5,5,174.8,274.4,0,-99.59999999999997,0,0
5,5,198.0,76.4,0,121.6,0,0
5,5,148.0,98.0,0,50.0,0,1
5,5,237.2,392.0,0,-154.8,0,1
5,5,188.8,379.8,0,-191.0,0,1
5,5,154.2,250.8,0,-96.60000000000002,0,1
5,5,327.8,140.8,0,187.0,0,1
5,5,303.6,319.6,0,-16.0,0,1
5,5,129.8,371.6,0,-241.8,0,1
5,5,258.4,187.4,0,70.99999999999997,0,1
5,5,261.4,292.6,0,-31.200000000000045,0,1
5,5,83.2,205.0,0,-121.8,0,1
5,5,195.6,241.2,0,-45.599999999999994,0,0
5,5,408.6,257.2,0,151.40000000000003,0,0
5,5,210.2,210.0,0,0.19999999999998863,0,0
5,5,311.2,289.2,0,22.0,0,1
5,5,94.2,436.4,0,-342.2,0,1
5,5,90.6,260.2,0,-169.6,0,0
5,5,187.0,87.0,0,100.0,0,1
5,5,173.0,217.2,0,-44.19999999999999,0,0
5,5,297.0,427.8,0,-130.8,0,1
5,5,241.0,55.6,0,185.4,0,1
5,5,265.6,231.6,0,34.00000000000003,0,1
5,5,183.2,203.6,0,-20.400000000000006,0,1
5,5,124.0,185.4,0,-61.400000000000006,0,1
5,5,173.0,186.4,0,-13.400000000000006,0,1
5,5,548.4,119.4,0,429.0,0,0
5,5,114.6,293.0,0,-178.4,0,1
5,5,161.6,293.2,0,-131.6,0,0
5,5,146.0,463.4,0,-317.4,0,1
5,5,279.2,135.8,0,143.39999999999998,0,1
5,5,257.0,181.8,0,75.19999999999999,0,0
5,5,294.6,133.8,0,160.8,0,1
5,5,328.8,458.0,0,-129.2,0,1
5,5,213.0,93.6,0,119.4,0,0
5,5,402.0,119.8,0,282.2,0,1
5,5,104.2,117.0,0,-12.799999999999997,0,1
5,5,268.2,409.6,0,-141.40000000000003,0,0
5,5,89.8,88.0,0,1.7999999999999972,0,1
5,5,92.2,149.8,0,-57.60000000000001,0,1
5,5,246.4,238.8,0,7.599999999999994,0,1
5,5,219.0,217.4,0,1.5999999999999943,0,0
5,5,225.6,147.8,0,77.79999999999998,0,0
5,5,130.4,57.6,0,72.80000000000001,0,0
5,5,182.4,275.2,0,-92.79999999999998,0,1
5,5,303.6,251.6,0,52.00000000000003,0,1
5,5,374.2,173.2,0,201.0,0,1
5,5,242.2,162.4,0,79.79999999999998,0,1
5,5,130.8,246.8,0,-116.0,0,1
5,5,178.2,224.6,0,-46.400000000000006,0,1
5,5,215.4,239.0,0,-23.599999999999994,0,0
5,5,101.8,71.2,0,30.599999999999994,0,1
5,5,181.2,240.4,0,-59.20000000000002,0,1
5,5,218.8,316.6,0,-97.80000000000001,0,1
5,5,101.4,177.8,0,-76.4,0,1
5,5,344.8,264.6,0,80.19999999999999,0,1
5,5,180.2,420.8,0,-240.60000000000002,0,1
5,5,113.4,257.4,0,-143.99999999999997,0,0
5,5,175.6,185.8,0,-10.200000000000017,0,0
5,5,136.6,247.0,0,-110.4,0,0
5,5,216.2,385.2,0,-169.0,0,1
5,5,90.0,295.4,0,-205.39999999999998,0,1
5,5,262.0,53.4,0,208.6,0,0
5,5,246.4,236.2,0,10.200000000000017,0,1
5,5,145.6,86.8,0,58.8,0,0
5,5,142.8,34.2,0,108.60000000000001,0,0
5,5,61.0,108.8,0,-47.8,0,0
5,5,270.4,411.2,0,-140.8,0,0
5,5,325.0,252.4,0,72.6,0,1
5,5,117.6,204.8,0,-87.20000000000002,0,1
5,5,434.8,232.2,0,202.60000000000002,0,1
5,5,119.2,78.8,0,40.400000000000006,0,1
5,5,190.4,171.2,0,19.200000000000017,0,1
5,5,225.8,149.6,0,76.20000000000002,0,1
5,5,201.0,382.4,0,-181.39999999999998,0,1
5,5,274.2,311.8,0,-37.60000000000002,0,0
5,5,272.8,120.6,0,152.20000000000002,0,0
5,5,151.6,381.0,0,-229.4,0,1
5,5,230.8,138.4,0,92.4,0,1
5,5,223.0,66.8,0,156.2,0,0
5,5,528.2,401.0,0,127.20000000000005,0,1
5,5,77.2,170.4,0,-93.2,0,1
5,5,412.2,69.8,0,342.4,0,0
5,5,89.8,170.6,0,-80.8,0,1
5,5,176.2,310.8,0,-134.60000000000002,0,0
5,5,424.6,95.2,0,329.40000000000003,0,0
5,5,74.2,321.4,0,-247.2,0,1
5,5,409.8,106.8,0,303.0,0,0
5,5,261.2,475.8,0,-214.60000000000002,0,0
5,5,213.2,88.4,0,124.79999999999998,0,1
5,5,162.4,230.0,0,-67.6,0,1
5,5,447.0,247.2,0,199.8,0,1
5,5,65.0,249.8,0,-184.8,0,1
5,5,290.2,93.2,0,197.0,0,1
5,5,261.0,227.0,0,34.0,0,0
5,5,195.4,204.0,0,-8.599999999999994,0,1
5,5,206.2,109.4,0,96.79999999999998,0,0
5,5,55.0,193.8,0,-138.8,0,1
5,5,225.0,82.8,0,142.2,0,1
5,5,126.8,139.2,0,-12.399999999999991,0,1
5,5,262.8,154.4,0,108.4,0,0
5,5,449.4,133.0,0,316.4,0,0
5,5,323.0,258.6,0,64.39999999999998,0,1
5,5,147.0,116.6,0,30.400000000000006,0,0
5,5,229.6,256.8,0,-27.200000000000017,0,1
5,5,254.0,203.2,0,50.80000000000001,0,1
5,5,95.8,438.2,0,-342.4,0,0
5,5,259.4,253.0,0,6.399999999999977,0,0
5,5,152.6,230.4,0,-77.80000000000001,0,1
5,5,60.6,221.8,0,-161.20000000000002,0,1
5,5,223.0,274.6,0,-51.60000000000002,0,1
5,5,208.2,463.4,0,-255.2,0,1
5,5,171.4,224.4,0,-53.0,0,1
5,5,385.0,52.2,0,332.8,0,1
5,5,313.6,131.4,0,182.20000000000002,0,1
5,5,170.8,215.4,0,-44.599999999999994,0,0
5,5,140.0,240.4,0,-100.4,0,1
5,5,117.0,318.6,0,-201.60000000000002,0,0
5,5,110.6,253.0,0,-142.4,0,0
5,5,297.4,149.4,0,147.99999999999997,0,0
5,5,83.2,68.8,0,14.400000000000006,0,1
5,5,387.8,119.2,0,268.6,0,1
5,5,376.2,97.8,0,278.4,0,0
5,5,119.4,126.4,0,-7.0,0,0
5,5,536.4,300.0,0,236.39999999999998,0,1
5,5,316.0,193.4,0,122.6,0,0
5,5,141.2,368.6,0,-227.40000000000003,0,1
5,5,375.0,262.4,0,112.60000000000002,0,1
5,5,560.8,127.4,0,433.4,0,1
5,5,43.0,172.4,0,-129.4,0,1
5,5,255.0,173.0,0,82.0,0,0
5,5,75.0,94.0,0,-19.0,0,0
5,5,190.0,168.2,0,21.80000000000001,0,1
5,5,190.2,229.6,0,-39.400000000000006,0,0
5,5,50.8,183.0,0,-132.2,0,0
5,5,333.4,235.2,0,98.19999999999999,0,0
5,5,283.0,244.0,0,39.0,0,1
5,5,375.2,320.4,0,54.80000000000001,0,1
5,5,327.6,130.4,0,197.20000000000002,0,1
5,5,193.0,393.0,0,-200.0,0,0
5,5,43.6,160.6,0,-117.0,0,1
5,5,86.6,101.2,0,-14.600000000000009,0,1
5,5,107.6,355.4,0,-247.79999999999998,0,1
5,5,239.6,242.8,0,-3.200000000000017,0,1
5,5,285.4,188.8,0,96.59999999999997,0,0
5,5,151.0,159.0,0,-8.0,0,1
5,5,295.2,207.6,0,87.6,0,0
5,5,342.8,271.4,0,71.40000000000003,0,1
5,5,221.6,94.8,0,126.8,0,1
5,5,402.8,83.4,0,319.4,0,1
5,5,313.6,276.0,0,37.60000000000002,0,0
5,5,137.0,383.0,0,-246.0,0,0
5,5,261.6,215.6,0,46.00000000000003,0,0
5,5,270.4,286.8,0,-16.400000000000034,0,1
5,5,126.2,248.2,0,-121.99999999999999,0,1
5,5,350.6,317.6,0,33.0,0,0
5,5,281.0,210.2,0,70.80000000000001,0,0
5,5,302.4,83.2,0,219.2,0,0
5,5,257.4,184.4,0,72.99999999999997,0,0
5,5,101.0,476.6,0,-375.6,0,1
5,5,45.2,55.8,0,-10.599999999999994,0,1
5,5,437.6,190.8,0,246.8,0,0
5,5,198.8,240.2,0,-41.39999999999998,0,0
5,5,235.2,225.6,0,9.599999999999994,0,0
5,5,142.4,514.2,0,-371.80000000000007,0,0
5,5,66.8,95.6,0,-28.799999999999997,0,0
5,5,223.0,82.4,0,140.6,0,0
5,5,258.4,140.4,0,117.99999999999997,0,0
5,5,64.0,226.0,0,-162.0,0,1
5,5,177.0,318.6,0,-141.60000000000002,0,1
5,5,172.4,163.2,0,9.200000000000017,0,1
5,5,251.0,146.0,0,105.0,0,0
5,5,54.2,126.0,0,-71.8,0,0
5,5,165.6,58.4,0,107.19999999999999,0,0
5,5,107.8,173.8,0,-66.00000000000001,0,1
5,5,311.4,186.4,0,124.99999999999997,0,0
5,5,123.8,231.6,0,-107.8,0,0
5,5,249.6,298.0,0,-48.400000000000006,0,0
5,5,212.4,250.8,0,-38.400000000000006,0,0
5,5,115.8,80.0,0,35.8,0,0
5,5,100.6,46.4,0,54.199999999999996,0,0
5,5,255.0,228.4,0,26.599999999999994,0,0
5,5,145.2,98.0,0,47.19999999999999,0,0
5,5,99.8,353.8,0,-254.0,0,1
5,5,77.2,224.4,0,-147.2,0,0
5,5,203.8,336.6,0,-132.8,0,1
5,5,128.0,341.8,0,-213.8,0,1
5,5,301.0,199.6,0,101.4,0,0
5,5,535.4,151.2,0,384.2,0,0
5,5,124.2,289.0,0,-164.8,0,1
5,5,394.0,249.0,0,145.0,0,1
5,5,192.8,528.4,0,-335.59999999999997,0,1
5,5,117.4,56.0,0,61.400000000000006,0,1
5,5,287.4,114.0,0,173.39999999999998,0,0
5,5,108.2,96.6,0,11.600000000000009,0,0
5,5,109.2,88.4,0,20.799999999999997,0,0
5,5,498.6,93.4,0,405.20000000000005,0,0
5,5,92.2,168.4,0,-76.2,0,0
5,5,67.0,140.6,0,-73.6,0,0
5,5,259.6,195.6,0,64.00000000000003,0,1
5,5,214.2,80.4,0,133.79999999999998,0,0
5,5,255.4,53.8,0,201.60000000000002,0,0
5,5,266.0,118.0,0,148.0,0,0
5,5,252.6,123.0,0,129.6,0,1
5,5,86.6,56.4,0,30.199999999999996,0,1
5,5,186.6,287.6,0,-101.00000000000003,0,0
5,5,38.8,96.6,0,-57.8,0,0
5,5,143.8,493.0,0,-349.2,0,1
5,5,168.4,61.4,0,107.0,0,1
5,5,111.6,323.2,0,-211.6,0,1
5,5,143.2,247.8,0,-104.60000000000002,0,0
5,5,41.0,124.6,0,-83.6,0,1
5,5,164.6,164.2,0,0.4000000000000057,0,0
5,5,93.2,358.2,0,-265.0,0,1
5,5,107.2,378.4,0,-271.2,0,1
5,5,309.2,62.2,0,247.0,0,0
5,5,157.0,214.8,0,-57.80000000000001,0,0
5,5,104.4,139.2,0,-34.79999999999998,0,1
5,5,133.8,286.0,0,-152.2,0,0
5,5,114.0,382.4,0,-268.4,0,0
5,5,299.2,86.8,0,212.39999999999998,0,1
5,5,216.2,347.6,0,-131.40000000000003,0,1
5,5,178.6,121.0,0,57.599999999999994,0,1
5,5,117.4,306.4,0,-188.99999999999997,0,0
5,5,268.4,230.6,0,37.79999999999998,0,0
5,5,310.4,363.4,0,-53.0,0,1
5,5,137.6,203.6,0,-66.0,0,1
5,5,131.0,136.2,0,-5.199999999999989,0,1
5,5,256.2,131.4,0,124.79999999999998,0,0
5,5,90.0,284.8,0,-194.8,0,1
5,5,118.2,112.8,0,5.400000000000006,0,0
5,5,194.0,103.8,0,90.2,0,1
5,5,243.6,79.8,0,163.8,0,1
5,5,256.8,71.2,0,185.60000000000002,0,0
5,5,235.2,112.2,0,122.99999999999999,0,1
5,5,39.0,137.6,0,-98.6,0,0
5,5,358.4,148.2,0,210.2,0,1
5,5,54.8,328.4,0,-273.59999999999997,0,1
5,5,206.2,128.6,0,77.6,0,0
5,5,104.0,81.0,0,23.0,0,1
5,5,430.2,286.6,0,143.59999999999997,0,1
5,5,41.8,241.0,0,-199.2,0,1
5,5,280.2,146.4,0,133.79999999999998,0,1
5,5,70.6,474.2,0,-403.6,0,1
5,5,275.4,474.2,0,-198.8,0,0
5,5,328.8,227.4,0,101.4,0,0
5,5,320.0,150.6,0,169.4,0,0
5,5,103.0,85.2,0,17.799999999999997,0,0
5,5,207.2,32.6,0,174.6,0,1
5,5,268.6,109.0,0,159.60000000000002,0,0
5,5,167.6,447.8,0,-280.20000000000005,0,0
5,5,236.0,234.2,0,1.8000000000000114,0,1
5,5,202.4,309.6,0,-107.20000000000002,0,1
5,5,443.6,185.6,0,258.0,0,1
5,5,273.6,157.0,0,116.60000000000002,0,0
5,5,280.2,291.2,0,-11.0,0,1
5,5,175.8,340.8,0,-165.0,0,0
5,5,163.4,306.2,0,-142.79999999999998,0,1
5,5,244.4,203.8,0,40.599999999999994,0,0
5,5,182.6,507.8,0,-325.20000000000005,0,1
5,5,216.0,87.2,0,128.8,0,0
5,5,219.4,51.8,0,167.60000000000002,0,1
5,5,275.8,69.0,0,206.8,0,0
5,5,317.6,60.0,0,257.6,0,1
5,5,283.0,102.0,0,181.0,0,1
5,5,118.0,132.2,0,-14.199999999999989,0,0
5,5,231.6,168.8,0,62.79999999999998,0,0
5,5,254.2,291.4,0,-37.19999999999999,0,0
5,5,307.6,190.6,0,117.00000000000003,0,0
5,5,204.8,236.6,0,-31.799999999999983,0,0
5,5,285.2,204.2,0,81.0,0,0
5,5,160.0,200.2,0,-40.19999999999999,0,1
5,5,210.8,339.4,0,-128.59999999999997,0,1
5,5,91.8,87.8,0,4.0,0,0
5,5,289.6,171.8,0,117.80000000000001,0,0
5,5,208.4,150.4,0,58.0,0,1
5,4,235.8,494.2,1,-258.4,0,1
5,5,234.2,103.0,0,131.2,0,1
5,5,62.6,170.2,0,-107.6,0,1
5,5,241.6,284.6,0,-43.00000000000003,0,0
5,5,128.6,99.8,0,28.799999999999997,0,1
5,5,85.2,60.2,0,25.0,0,1
5,5,121.8,57.0,0,64.8,0,1
5,5,249.4,72.6,0,176.8,0,1
5,5,113.8,245.4,0,-131.60000000000002,0,1
5,5,208.4,146.4,0,62.0,0,0
5,5,138.2,85.0,0,53.19999999999999,0,0
5,5,265.2,144.0,0,121.19999999999999,0,0
5,5,78.4,240.6,0,-162.2,0,1
5,5,302.4,311.0,0,-8.600000000000023,0,1
5,5,161.2,440.6,0,-279.40000000000003,0,1
5,5,148.2,292.4,0,-144.2,0,0
5,4,201.2,259.6,1,-58.400000000000034,0,1
5,5,249.4,89.2,0,160.2,0,1
5,5,400.6,429.4,0,-28.799999999999955,0,0
5,5,103.4,86.6,0,16.80000000000001,0,0
5,5,465.4,268.8,0,196.59999999999997,0,1
5,5,296.4,249.4,0,46.99999999999997,0,1
5,5,257.8,74.2,0,183.60000000000002,0,0
5,5,78.6,195.6,0,-117.0,0,1
5,5,280.0,245.2,0,34.80000000000001,0,0
5,5,158.2,108.8,0,49.39999999999999,0,1
5,5,312.4,220.6,0,91.79999999999998,0,1
5,5,365.2,122.8,0,242.39999999999998,0,0
5,5,479.2,281.8,0,197.39999999999998,0,0
5,5,304.2,447.8,0,-143.60000000000002,0,0
5,5,222.2,213.0,0,9.199999999999989,0,0
5,5,218.0,431.4,0,-213.39999999999998,0,1
5,5,81.0,141.6,0,-60.599999999999994,0,0
5,5,180.4,271.2,0,-90.79999999999998,0,0
5,5,401.8,45.4,0,356.40000000000003,0,0
5,5,199.0,142.8,0,56.19999999999999,0,1
5,5,337.0,123.2,0,213.8,0,1
5,5,474.8,497.8,0,-23.0,0,1
5,5,234.6,70.6,0,164.0,0,0
5,5,121.6,323.6,0,-202.00000000000003,0,1
5,5,123.6,172.4,0,-48.80000000000001,0,0
5,5,118.6,185.4,0,-66.80000000000001,0,0
5,5,488.6,242.0,0,246.60000000000002,0,0
5,5,36.4,114.8,0,-78.4,0,0
5,5,266.2,190.2,0,76.0,0,1
5,5,325.2,210.6,0,114.6,0,1
5,5,59.0,38.6,0,20.4,0,1
5,5,281.6,407.8,0,-126.19999999999999,0,1
5,5,93.6,153.0,0,-59.400000000000006,0,0
5,5,245.0,516.0,0,-271.0,0,0
5,5,149.6,216.0,0,-66.4,0,1
5,5,473.2,335.4,0,137.8,0,0
5,5,147.2,319.2,0,-172.0,0,0
5,5,87.8,281.2,0,-193.39999999999998,0,1
5,5,59.4,140.2,0,-80.79999999999998,0,1
5,5,164.6,291.2,0,-126.6,0,1
5,5,253.2,241.2,0,12.0,0,1
5,5,131.6,91.2,0,40.39999999999999,0,1
5,5,176.2,368.0,0,-191.8,0,1
5,5,262.6,141.6,0,121.00000000000003,0,1
5,5,65.6,255.8,0,-190.20000000000002,0,1
5,5,39.8,207.2,0,-167.39999999999998,0,1
5,5,212.2,84.4,0,127.79999999999998,0,1
5,5,327.4,159.0,0,168.39999999999998,0,0
5,5,307.8,185.8,0,122.0,0,0
5,5,195.0,363.2,0,-168.2,0,0
5,5,242.8,170.2,0,72.60000000000002,0,1
5,5,78.4,255.0,0,-176.6,0,1
5,5,224.2,197.4,0,26.799999999999983,0,1
5,5,89.4,178.6,0,-89.19999999999999,0,0
5,5,205.2,179.2,0,26.0,0,0
5,5,88.2,102.6,0,-14.399999999999991,0,0
5,5,99.6,287.0,0,-187.4,0,1
5,5,148.0,290.0,0,-142.0,0,1
5,5,331.4,318.2,0,13.199999999999989,0,1
5,5,201.8,152.4,0,49.400000000000006,0,0
5,5,202.0,292.8,0,-90.80000000000001,0,1
5,5,266.0,117.4,0,148.6,0,1
5,5,380.8,269.8,0,111.0,0,0
5,5,200.4,279.8,0,-79.4,0,0
5,5,182.8,285.2,0,-102.39999999999998,0,1
5,5,103.0,224.4,0,-121.4,0,0
5,5,83.8,157.6,0,-73.8,0,0
5,5,148.4,366.4,0,-217.99999999999997,0,1
5,5,157.8,263.8,0,-106.0,0,1
5,5,156.4,387.8,0,-231.4,0,1
5,5,190.2,220.4,0,-30.200000000000017,0,1
5,5,101.8,91.2,0,10.599999999999994,0,1
5,5,244.0,111.8,0,132.2,0,0
5,5,287.6,341.8,0,-54.19999999999999,0,1
5,5,70.6,218.8,0,-148.20000000000002,0,1
5,5,273.4,193.4,0,79.99999999999997,0,1
5,5,248.0,249.6,0,-1.5999999999999943,0,1
5,5,96.4,236.4,0,-140.0,0,0
5,5,218.0,284.4,0,-66.39999999999998,0,1
5,5,202.2,231.8,0,-29.600000000000023,0,1
5,5,320.6,97.6,0,223.00000000000003,0,1
5,5,116.6,440.6,0,-324.0,0,0
4,5,267.6,156.4,-1,111.20000000000002,0,1
5,5,368.2,199.8,0,168.39999999999998,0,1
5,5,426.6,64.6,0,362.0,0,1
5,5,127.0,197.4,0,-70.4,0,1
5,5,184.0,211.2,0,-27.19999999999999,0,0
5,5,49.4,246.6,0,-197.2,0,1
5,5,265.4,255.0,0,10.399999999999977,0,1
5,5,209.2,207.2,0,2.0,0,0
5,5,384.2,389.2,0,-5.0,0,1
5,5,143.4,471.8,0,-328.4,0,0
5,5,58.6,164.2,0,-105.6,0,0
5,5,156.0,239.8,0,-83.80000000000001,0,1
5,5,86.8,125.6,0,-38.8,0,1
5,5,430.0,62.6,0,367.4,0,0
5,5,265.6,78.6,0,187.00000000000003,0,1
5,5,46.0,241.4,0,-195.4,0,0
5,5,411.0,332.4,0,78.60000000000002,0,1
5,5,228.8,105.6,0,123.20000000000002,0,0
5,5,37.6,92.6,0,-54.99999999999999,0,1
5,5,255.2,337.2,0,-82.0,0,0
5,5,329.4,143.4,0,185.99999999999997,0,0
5,5,352.8,324.4,0,28.400000000000034,0,0
5,5,133.4,80.4,0,53.0,0,1
5,5,373.2,128.6,0,244.6,0,1
5,5,313.6,268.0,0,45.60000000000002,0,1
5,5,180.6,296.6,0,-116.00000000000003,0,1
5,5,49.6,263.0,0,-213.4,0,0
5,5,424.4,273.6,0,150.79999999999995,0,0
5,5,155.6,196.8,0,-41.20000000000002,0,1
5,5,152.2,236.6,0,-84.4,0,1
5,5,223.6,224.2,0,-0.5999999999999943,0,1
5,5,353.4,277.6,0,75.79999999999995,0,1
5,5,132.2,318.4,0,-186.2,0,1
5,5,136.2,263.0,0,-126.80000000000001,0,0
5,5,102.8,187.6,0,-84.8,0,1
5,5,236.2,263.2,0,-27.0,0,1
5,5,126.2,257.8,0,-131.60000000000002,0,0
5,5,213.4,181.4,0,32.0,0,0
5,5,287.0,106.6,0,180.4,0,1
5,5,181.8,58.0,0,123.80000000000001,0,0
5,5,286.4,378.0,0,-91.60000000000002,0,0
5,5,325.4,215.0,0,110.39999999999998,0,0
5,5,168.0,193.8,0,-25.80000000000001,0,1
5,5,253.4,142.2,0,111.20000000000002,0,1
5,5,44.0,86.8,0,-42.8,0,1
5,5,545.8,171.4,0,374.4,0,1
5,5,204.4,35.4,0,169.0,0,1
5,5,127.6,214.4,0,-86.80000000000001,0,1
5,5,269.0,205.0,0,64.0,0,1
5,5,251.0,316.0,0,-65.0,0,0
5,5,154.2,318.4,0,-164.2,0,0
5,5,172.2,239.8,0,-67.60000000000002,0,1
5,5,132.2,98.0,0,34.19999999999999,0,1
5,5,205.6,128.0,0,77.6,0,0
5,5,273.0,313.2,0,-40.19999999999999,0,1
5,5,207.2,121.6,0,85.6,0,1
5,5,131.4,156.8,0,-25.400000000000006,0,0
5,5,172.8,484.8,0,-312.0,0,1
5,5,307.4,133.0,0,174.39999999999998,0,1
5,5,92.4,86.0,0,6.400000000000006,0,1
5,5,298.0,334.2,0,-36.19999999999999,0,1
5,5,236.8,184.0,0,52.80000000000001,0,1
5,5,261.0,119.0,0,142.0,0,1
5,5,277.6,180.4,0,97.20000000000002,0,0
5,5,106.4,320.6,0,-214.20000000000002,0,0
5,5,194.4,164.2,0,30.200000000000017,0,1
4,5,298.0,365.2,-1,-67.19999999999999,0,1
5,5,280.6,218.4,0,62.20000000000002,0,1
5,5,104.0,76.6,0,27.400000000000006,0,0
5,5,157.4,330.6,0,-173.20000000000002,0,1
5,5,215.2,61.6,0,153.6,0,1
5,5,83.6,269.8,0,-186.20000000000002,0,1
5,5,343.4,217.6,0,125.79999999999998,0,0
5,5,243.8,243.8,0,0.0,0,1
5,5,36.4,219.0,0,-182.6,0,0
5,5,214.6,108.4,0,106.19999999999999,0,1
5,5,459.8,279.0,0,180.8,0,1
5,5,252.0,283.2,0,-31.19999999999999,0,1
5,5,300.2,107.0,0,193.2,0,1
5,5,51.8,233.4,0,-181.60000000000002,0,1
5,5,247.4,91.6,0,155.8,0,0
5,5,125.0,105.8,0,19.200000000000003,0,1
5,5,175.8,291.8,0,-116.0,0,1
5,5,128.8,110.2,0,18.60000000000001,0,1
5,5,320.4,62.8,0,257.59999999999997,0,1
5,5,107.4,94.6,0,12.800000000000011,0,1
5,5,304.6,205.2,0,99.40000000000003,0,1
5,5,310.6,76.6,0,234.00000000000003,0,1
5,5,359.4,74.8,0,284.59999999999997,0,0
5,5,145.6,288.2,0,-142.6,0,1
5,5,283.4,245.8,0,37.599999999999966,0,1
5,5,378.6,254.4,0,124.20000000000002,0,1
5,5,271.8,332.4,0,-60.599999999999966,0,0
5,5,475.4,375.0,0,100.39999999999998,0,1
5,5,435.0,272.2,0,162.8,0,1
5,5,74.4,154.4,0,-80.0,0,0
5,5,306.0,502.4,0,-196.39999999999998,0,0
5,5,403.2,228.2,0,175.0,0,1
5,5,90.8,118.4,0,-27.60000000000001,0,0
5,5,75.2,402.2,0,-327.0,0,0
5,5,322.0,59.2,0,262.8,0,1
5,5,367.0,94.8,0,272.2,0,1
5,5,109.2,376.4,0,-267.2,0,0
5,5,463.6,377.6,0,86.0,0,1
5,5,199.2,73.6,0,125.6,0,1
5,5,300.4,109.8,0,190.59999999999997,0,1
5,5,210.4,47.2,0,163.2,0,0
5,5,147.2,481.8,0,-334.6,0,0
5,5,267.4,141.6,0,125.79999999999998,0,1
5,5,182.0,185.4,0,-3.4000000000000057,0,0
5,5,272.4,198.4,0,73.99999999999997,0,1
5,5,128.8,297.6,0,-168.8,0,0
5,5,263.8,180.0,0,83.80000000000001,0,0
5,5,92.4,201.0,0,-108.6,0,1
5,5,172.0,101.2,0,70.8,0,1
5,5,103.4,119.8,0,-16.39999999999999,0,0
5,5,251.8,313.2,0,-61.39999999999998,0,1
5,5,172.4,341.2,0,-168.79999999999998,0,0
5,5,207.8,133.4,0,74.4,0,1
5,5,91.2,252.8,0,-161.60000000000002,0,0
5,5,254.8,76.4,0,178.4,0,1
5,5,232.0,74.2,0,157.8,0,1
5,5,126.8,218.2,0,-91.39999999999999,0,0
5,5,98.0,106.2,0,-8.200000000000003,0,1
5,5,214.2,256.4,0,-42.19999999999999,0,1
5,5,170.2,99.6,0,70.6,0,0
5,5,95.4,176.4,0,-81.0,0,0
5,5,192.2,470.4,0,-278.2,0,1
5,5,405.6,250.8,0,154.8,0,0
5,5,145.0,264.4,0,-119.39999999999998,0,0
5,5,285.8,95.4,0,190.4,0,1
5,5,192.8,225.0,0,-32.19999999999999,0,1
5,5,111.2,131.8,0,-20.60000000000001,0,1
5,5,88.0,236.8,0,-148.8,0,1
5,5,457.4,150.0,0,307.4,0,0
5,5,88.4,100.0,0,-11.599999999999994,0,1
5,5,89.8,149.0,0,-59.2,0,1
5,5,208.8,103.6,0,105.20000000000002,0,0
5,5,269.8,86.4,0,183.4,0,1
5,5,228.8,257.6,0,-28.80000000000001,0,0
5,5,104.4,352.0,0,-247.6,0,1
5,5,352.2,259.0,0,93.19999999999999,0,0
5,5,116.4,533.4,0,-417.0,0,1
5,5,230.0,135.4,0,94.6,0,1
